unique_ID_1,snap_wave1,imputed_snap_wave1,snap_wave2,imputed_snap_wave2,snap_wave3,imputed_snap_wave3,wave ID,marital status,sex,hispanic origin,race,education,citizenship,snap,employment,state,age,imputed_snap
038860816966_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,67,FALSE
038860816967_101,SNAP covered,FALSE,SNAP covered,FALSE,SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,SNAP covered,"With a job at least 1 but not all weeks, no time on layoff and no time looking for work",Kentucky,40,FALSE
038860816967_102,SNAP covered,FALSE,Not SNAP covered,FALSE,SNAP covered,FALSE,4,Never married,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,20,FALSE
038860828060_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Never married,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,23,FALSE
038860828207_101,SNAP covered,FALSE,SNAP covered,FALSE,SNAP covered,FALSE,4,Divorced,Female,Hispanic,White,Less than high school,US citizen,SNAP covered,"With a job entire month, worked all weeks",Oregon,33,FALSE
038860828285_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Widowed,Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,87,FALSE
038860828285_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,62,TRUE
038860828470_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Widowed,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,68,FALSE
038860828960_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Widowed,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,67,FALSE
038860847210_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Male,Hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Nebraska,60,FALSE
038860847220_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Widowed,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Nebraska,68,FALSE
038860847310_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,49,FALSE
038860847431_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,65,FALSE
038860847431_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,66,FALSE
038860847631_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job all month, absent from work without pay 1+ weeks, absence not due to layoff",Oregon,57,FALSE
038860847631_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,57,FALSE
038860847651_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Nebraska,69,FALSE
038860847651_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Nebraska,72,FALSE
038860847676_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,46,FALSE
038860847676_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,39,FALSE
038860847705_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,65,FALSE
038860847705_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,66,FALSE
038860847773_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,81,FALSE
038860847773_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,79,FALSE
038860848189_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,SNAP covered,"With a job entire month, worked all weeks",Alabama,36,FALSE
038860848189_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Less than high school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,29,FALSE
038860848198_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Widowed,Female,Non hispanic,Black,High school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,79,FALSE
038860848497_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Nebraska,62,FALSE
038860848497_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Nebraska,72,FALSE
038860848676_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oregon,66,FALSE
038860848676_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oregon,66,FALSE
038860848676_103,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Never married,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, on layoff or looking for work all weeks",Oregon,39,FALSE
038860848751_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,59,FALSE
038860848779_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Widowed,Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Nebraska,90,FALSE
038860849070_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,57,FALSE
038860849070_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,55,FALSE
038860849081_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Nebraska,46,FALSE
038860849081_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Nebraska,46,FALSE
038860849280_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,60,FALSE
038860849280_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,61,FALSE
038860849346_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Nebraska,81,FALSE
038860849346_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Nebraska,86,FALSE
038860849363_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,82,FALSE
038860849363_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,80,FALSE
038860849373_101,Not SNAP covered,FALSE,SNAP covered,FALSE,SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,28,TRUE
038860849373_102,Not SNAP covered,FALSE,SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,29,TRUE
038860849447_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,38,FALSE
038860849447_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,39,FALSE
038860849475_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,58,FALSE
038860849475_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,61,FALSE
038860849539_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Separated,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,64,FALSE
038860849631_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,40,FALSE
038860849631_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,34,FALSE
038860849643_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,55,TRUE
038860849643_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Never married,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, on layoff or looking for work all weeks",Virginia,19,FALSE
038860849643_103,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Never married,Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,17,FALSE
038860849671_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,76,FALSE
038860849689_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,29,FALSE
038860849689_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,29,FALSE
038860849770_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Widowed,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,79,FALSE
038860849777_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,69,FALSE
038860849882_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,65,FALSE
038860849887_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,37,FALSE
038860849887_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,36,FALSE
038860849944_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oregon,64,FALSE
