unique_ID_1,snap_wave1,imputed_snap_wave1,wave ID,marital status,sex,hispanic origin,race,education,citizenship,snap,employment,state,age,imputed_snap,SNAP_wave1,SNAP
038860438010_104,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,23,FALSE,No,No
038860438297_101,SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Less than high school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,24,FALSE,Yes,Yes
038860438297_102,SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Less than high school,US citizen,SNAP covered,"No job all month, on layoff or looking for work all weeks",Kentucky,27,FALSE,Yes,Yes
038860438360_101,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",New Mexico,52,FALSE,No,No
038860438383_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,65,FALSE,No,No
038860438383_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,83,FALSE,No,No
038860438505_101,Not SNAP covered,FALSE,2,Separated,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,62,FALSE,No,No
038860438643_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,40,FALSE,No,No
038860438643_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,39,FALSE,No,No
038860438688_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,67,FALSE,No,No
038860438688_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job all month, absent from work without pay 1+ weeks, absence not due to layoff",Alabama,62,FALSE,No,No
038860438755_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,33,FALSE,No,No
038860438755_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Hispanic,White,Some college,Non US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,36,FALSE,No,No
038860438830_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,49,FALSE,No,No
038860438830_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,53,FALSE,No,No
038860438894_101,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,Other,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,47,FALSE,No,No
038860438894_102,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,Other,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,20,FALSE,No,No
038860438894_103,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,Other,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oregon,17,FALSE,No,No
038860438950_101,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,24,FALSE,No,No
038860438950_102,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,24,FALSE,No,No
038860450689_101,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,Black,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oregon,20,FALSE,No,No
038860472049_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,28,TRUE,No,No
038860472049_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,27,TRUE,No,No
038860472049_105,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,58,FALSE,No,No
038860472049_106,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,49,FALSE,No,No
038860472201_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,49,FALSE,No,No
038860472201_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,49,FALSE,No,No
038860472201_103,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,19,FALSE,No,No
038860472201_104,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,19,FALSE,No,No
038860472240_101,SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Less than high school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,56,FALSE,Yes,Yes
038860472240_102,SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Less than high school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,62,FALSE,Yes,Yes
038860472297_101,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,40,FALSE,No,No
038860472297_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,67,FALSE,No,No
038860472297_103,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,62,FALSE,No,No
038860472477_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,50,FALSE,No,No
038860472477_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,48,FALSE,No,No
038860472477_103,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,25,FALSE,No,No
038860472477_104,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,17,FALSE,No,No
038860472477_105,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,High school,US citizen,SNAP covered,"With a job entire month, worked all weeks",Kentucky,20,FALSE,No,Yes
038860472502_101,Not SNAP covered,FALSE,2,Widowed,Female,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,85,FALSE,No,No
038860472502_102,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,66,FALSE,No,No
038860472539_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,74,FALSE,No,No
038860472539_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,67,TRUE,No,No
038860472596_101,Not SNAP covered,FALSE,2,Widowed,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,79,FALSE,No,No
038860472622_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,43,FALSE,No,No
038860472622_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,44,FALSE,No,No
038860472643_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,41,FALSE,No,No
038860472643_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,41,FALSE,No,No
038860472691_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,77,FALSE,No,No
038860472691_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,72,FALSE,No,No
038860472788_101,SNAP covered,FALSE,2,Widowed,Female,Non hispanic,White,Less than high school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,67,FALSE,Yes,Yes
038860472873_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,36,FALSE,No,No
038860472873_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Hispanic,White,Less than high school,Non US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,42,FALSE,No,No
038860484689_101,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oregon,20,FALSE,No,No
038860494061_101,Not SNAP covered,FALSE,2,Widowed,Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,74,FALSE,No,No
038860494061_102,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,50,FALSE,No,No
038860494173_101,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,High school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Oregon,50,FALSE,No,Yes
038860494177_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,88,FALSE,No,No
038860494177_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,87,FALSE,No,No
038860494198_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,46,FALSE,No,No
038860494198_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,36,FALSE,No,No
038860494233_101,Not SNAP covered,FALSE,2,Never married,Male,Hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oregon,19,FALSE,No,No
038860494233_102,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",California,21,FALSE,No,No
038860494246_101,SNAP covered,FALSE,2,Widowed,Female,Non hispanic,Black,High school,US citizen,SNAP covered,"With a job entire month, worked all weeks",Alabama,78,FALSE,Yes,Yes
038860494360_101,SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,Postgraduate degree,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Oregon,68,FALSE,Yes,Yes
038860494431_101,Not SNAP covered,FALSE,2,Widowed,Male,Non hispanic,White,High school,US citizen,SNAP covered,"No job all month, on layoff or looking for work all weeks",Kentucky,54,FALSE,No,Yes
038860494431_102,SNAP covered,FALSE,2,"Married, spouse absent",Female,Non hispanic,White,High school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,43,FALSE,Yes,Yes
038860494431_103,SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,High school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,67,FALSE,Yes,Yes
038860494505_101,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,76,TRUE,No,No
038860494545_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oregon,26,FALSE,No,No
038860494545_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,24,FALSE,No,No
038860494549_101,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,72,FALSE,No,No
